cddep|cdpays|cdpost|idville|lbville
69|FRA|69700|28170|Saint-Andéol-le-Château
69|FRA|69560|28171|Saint-Cyr-sur-le-Rhône
69|FRA|69740|28172|Genas
69|FRA|69120|28173|Vaulx-en-Velin
69|FRA|69700|28174|Montagny
69|FRA|69590|28175|Pomeys
69|FRA|69440|28176|Riverie
69|FRA|69220|28177|Taponas
69|FRA|69400|28178|Limas
69|FRA|69700|28179|Saint-Jean-de-Touslas
69|FRA|69790|28180|Saint-Bonnet-des-Bruyères
69|FRA|69380|28181|Civrieux-d'Azergues
69|FRA|69930|28182|Saint-Laurent-de-Chamousset
69|FRA|69360|28183|Communay
69|FRA|69670|28184|Saint-Laurent-de-Vaux
69|FRA|69510|28185|Thurins
69|FRA|69490|28186|Sarcey
69|FRA|69270|28187|Couzon-au-Mont-d'Or
69|FRA|69220|28188|Belleville
69|FRA|69240|28189|Pont-Trambouze
69|FRA|69680|28190|Chassieu
69|FRA|69640|28191|Montmelas-Saint-Sorlin
69|FRA|69380|28192|Lozanne
69|FRA|69550|28193|Meaux-la-Montagne
69|FRA|69870|28194|Saint-Cyr-le-Chatoux
69|FRA|69790|28195|Saint-Clément-de-Vers
69|FRA|69170|28196|Saint-Marcel-l'Éclairé
69|FRA|69460|28197|Blacé
69|FRA|69250|28198|Curis-au-Mont-d'Or
69|FRA|69760|28199|Limonest
69|FRA|69870|28200|Grandris
69|FRA|69290|28201|Craponne
69|FRA|69290|28202|Pollionnay
69|FRA|69470|28203|Ranchal
69|FRA|69720|28204|Saint-Bonnet-de-Mure
69|FRA|69480|28205|Ambérieux
69|FRA|69870|28206|Lamure-sur-Azergues
69|FRA|69380|28207|Charnay
69|FRA|69100|28208|Villeurbanne
69|FRA|69250|28209|Fleurieu-sur-Saône
69|FRA|69310|28210|Pierre-Bénite
69|FRA|69270|28211|Fontaines-sur-Saône
69|FRA|69910|28212|Villié-Morgon
69|FRA|69380|28213|Alix
69|FRA|69820|28214|Vauxrenard
69|FRA|69210|28215|Sourcieux-les-Mines
69|FRA|69890|28216|La Tour-de-Salvagny
69|FRA|69250|28217|Montanay
69|FRA|69340|28218|Francheville
69|FRA|69870|28219|Saint-Bonnet-le-Troncy
69|FRA|69640|28220|Denicé
69|FRA|69440|28221|Saint-Sorlin
69|FRA|69510|28222|Messimy
69|FRA|69390|28223|Vourles
69|FRA|69620|28224|Bagnols
69|FRA|69870|28225|Saint-Just-d'Avray
69|FRA|69610|28226|Saint-Genis-l'Argentière
69|FRA|69530|28227|Brignais
69|FRA|69420|28228|Trèves
69|FRA|69460|28229|Saint-Étienne-des-Oullières
69|FRA|69560|28230|Saint-Romain-en-Gal
69|FRA|69530|28231|Orliénas
69|FRA|69640|28232|Lacenas
69|FRA|69480|28233|Morancé
69|FRA|69840|28234|Juliénas
69|FRA|69850|28235|Duerne
69|FRA|69430|28236|Marchampt
69|FRA|69440|28237|Taluyers
69|FRA|69840|28238|Jullié
69|FRA|69240|28239|Marnand
69|FRA|69620|28240|Theizé
69|FRA|69770|28241|Longessaigne
69|FRA|69580|28242|Sathonay-Camp
69|FRA|69250|28243|Poleymieux-au-Mont-d'Or
69|FRA|69330|28244|Jons
69|FRA|69360|28245|Ternay
69|FRA|69270|28246|Saint-Romain-au-Mont-d'Or
69|FRA|69700|28247|Saint-Romain-en-Gier
69|FRA|69650|28248|Quincieux
69|FRA|69840|28249|Cenves
69|FRA|69330|28250|Meyzieu
69|FRA|69210|28251|Savigny
69|FRA|69210|28252|L'Arbresle
69|FRA|69430|28253|Régnié-Durette
69|FRA|69280|28254|Marcy-l'Étoile
69|FRA|69480|28255|Chassagne
69|FRA|69820|28256|Fleurie
69|FRA|69700|28257|Échalas
69|FRA|69240|28258|Saint-Vincent-de-Reins
69|FRA|69460|28259|Vaux-en-Beaujolais
69|FRA|69460|28260|Odenas
69|FRA|69870|28261|Chambost-Allières
69|FRA|69840|28262|Chénas
69|FRA|69450|28263|Saint-Cyr-au-Mont-d'Or
69|FRA|69620|28264|Chamelet
69|FRA|69690|28265|Bessenay
69|FRA|69550|28266|Ronno
69|FRA|69220|28267|Saint-Lager
69|FRA|69480|28268|Anse
69|FRA|69500|28269|Bron
69|FRA|69140|28270|Rillieux-la-Pape
69|FRA|69350|28271|La Mulatière
69|FRA|69590|28272|Larajasse
69|FRA|69690|28273|Brussieu
69|FRA|69130|28274|Écully
69|FRA|69440|28275|Chaussan
69|FRA|69490|28276|Saint-Romain-de-Popey
69|FRA|69610|28277|Grézieu-le-Marché
69|FRA|69590|28278|La Chapelle-sur-Coise
69|FRA|69360|28279|Sérézin-du-Rhône
69|FRA|69400|28280|Pouilly-le-Monial
69|FRA|69620|28281|Ternand
69|FRA|69210|28282|Sain-Bel
69|FRA|69840|28283|Émeringes
69|FRA|69170|28284|Dième
69|FRA|69490|28285|Pontcharra-sur-Turdine
69|FRA|69380|28286|Chères
69|FRA|69150|28287|Décines-Charpieu
69|FRA|69490|28288|Saint-Loup
69|FRA|69360|28289|Solaize
69|FRA|69430|28290|Saint-Didier-sur-Beaujeu
69|FRA|69440|28291|Saint-Laurent-d'Agny
69|FRA|69720|28292|Saint-Laurent-de-Mure
69|FRA|69510|28293|Yzeron
69|FRA|69390|28294|Vernaison
69|FRA|69610|28295|Sainte-Foy-l'Argentière
69|FRA|69570|28296|Dardilly
69|FRA|69690|28297|Saint-Julien-sur-Bibost
69|FRA|69370|28298|Saint-Didier-au-Mont-d'Or
69|FRA|69380|28299|Châtillon
69|FRA|69550|28300|Cublize
69|FRA|69590|28301|Coise
69|FRA|69380|28302|Belmont-d'Azergues
69|FRA|69730|28303|Genay
69|FRA|69420|28304|Longes
69|FRA|69700|28305|Loire-sur-Rhône
69|FRA|69420|28306|Ampuis
69|FRA|69115|28307|Chiroubles
69|FRA|69860|28308|Saint-Jacques-des-Arrêts
69|FRA|69210|28309|Fleurieux-sur-l'Arbresle
69|FRA|69620|28310|Moiré
69|FRA|69440|28311|Saint-André-la-Côte
69|FRA|69320|28312|Feyzin
69|FRA|69430|28313|Vernay
69|FRA|69640|28314|Cogny
69|FRA|69430|28315|Quincié-en-Beaujolais
69|FRA|69460|28316|Salles-Arbuissonnas-en-Beaujolais
69|FRA|69860|28317|Monsols
69|FRA|69790|28318|Aigueperse
69|FRA|69430|28319|Beaujeu
69|FRA|69860|28320|Saint-Christophe
69|FRA|69650|28321|Saint-Germain-au-Mont-d'Or
69|FRA|69220|28322|Corcelles-en-Beaujolais
69|FRA|69170|28323|Tarare
69|FRA|69440|28324|Mornant
69|FRA|69220|28325|Dracé
69|FRA|69380|28326|Chessy
69|FRA|69770|28327|Villechenève
69|FRA|69620|28328|Le Bois-d'Oingt
69|FRA|69930|28329|Saint-Clément-les-Places
69|FRA|69380|28330|Saint-Jean-des-Vignes
69|FRA|69700|28331|Chassagny
69|FRA|69640|28332|Saint-Julien
69|FRA|69420|28333|Tupin-et-Semons
69|FRA|69700|28334|Givors
69|FRA|69380|28335|Chasselay
69|FRA|69210|28336|Saint-Germain-sur-l'Arbresle
69|FRA|69270|28337|Rochetaillée-sur-Saône
69|FRA|69430|28338|Chénelette
69|FRA|69110|28339|Sainte-Foy-lès-Lyon
69|FRA|69610|28340|Meys
69|FRA|69610|28341|Montromant
69|FRA|69610|28342|Aveize
69|FRA|69440|28343|Sainte-Catherine
69|FRA|69390|28344|Millery
69|FRA|69490|28345|Ancy
70|FRA|70100|28346|Ancier
70|FRA|70120|28347|Theuley
70|FRA|70210|28348|Betoncourt-Saint-Pancras
70|FRA|70230|28349|Bouhans-lès-Montbozon
70|FRA|70230|28350|Filain
70|FRA|70130|28351|Soing-Cubry-Charentenay
70|FRA|70130|28352|Vy-le-Ferroux
70|FRA|70160|28353|Fleurey-lès-Faverney
70|FRA|70000|28354|Le Magnoray
70|FRA|70160|28355|Arbecey
70|FRA|70200|28356|Aynans
70|FRA|70100|28357|Montureux-et-Prantigny
70|FRA|70110|28358|Montjustin-et-Velotte
70|FRA|70150|28359|Chenevrey-et-Morogne
70|FRA|70180|28360|Dampierre-sur-Salon
70|FRA|70100|28361|Arsans
70|FRA|70110|28362|Esprels
70|FRA|70700|28363|Vellemoz
70|FRA|70000|28364|Velle-le-Châtel
70|FRA|70190|28365|La Barre
70|FRA|70160|28366|Mersuay
70|FRA|70500|28367|Barges
70|FRA|70000|28368|Noidans-lès-Vesoul
70|FRA|70000|28369|Montcey
70|FRA|70200|28370|Luré
70|FRA|70400|28371|Villers-sur-Saulnot
70|FRA|70700|28372|Étrelles-et-la-Montbleuse
70|FRA|70300|28373|Saint-Sauveur
70|FRA|70360|28374|Bucey-lès-Traves
70|FRA|70100|28375|Le Tremblois
70|FRA|70500|28376|Jussey
70|FRA|70290|28377|Plancher-Bas
70|FRA|70180|28378|Autet
70|FRA|70300|28379|Saint-Valbert
70|FRA|70240|28380|Châteney
70|FRA|70500|28381|Betaucourt
70|FRA|70270|28382|La Lanterne-et-les-Armonts
70|FRA|70400|28383|Belverne
70|FRA|70170|28384|Chargey-lès-Port
70|FRA|70180|28385|Francourt
70|FRA|70000|28386|Montigny-lès-Vesoul
70|FRA|70700|28387|Vantoux-et-Longevelle
70|FRA|70700|28388|Citey
70|FRA|70240|28389|La Villeneuve-Bellenoye-et-la-Maize
70|FRA|70000|28390|Cerre-lès-Noroy
70|FRA|70240|28391|Mollans
70|FRA|70190|28392|Beaumotte-Aubertans
70|FRA|70120|28393|Combeaufontaine
70|FRA|70190|28394|Rioz
70|FRA|70000|28395|Dampvalley-lès-Colombe
70|FRA|70000|28396|Raze
70|FRA|70200|28397|Magny-Vernois
70|FRA|70700|28398|Cugney
70|FRA|70170|28399|Conflandey
70|FRA|70130|28400|Recologne
70|FRA|70120|28401|Charmes-Saint-Valbert
70|FRA|70200|28402|Adelans-et-le-Val-de-Bithaine
70|FRA|70110|28403|Villargent
70|FRA|70500|28404|Lambrey
70|FRA|70800|28405|Cuve
70|FRA|70100|28406|Sauvigney-lès-Gray
70|FRA|70210|28407|Fontenois-la-Ville
70|FRA|70110|28408|Magny
70|FRA|70120|28409|Gourgeon
70|FRA|70700|28410|Villers-Chemin-et-Mont-lès-Étrelles
70|FRA|70180|28411|Delain
70|FRA|70100|28412|Fahy-lès-Autrey
70|FRA|70210|28413|Demangevelle
70|FRA|70100|28414|Mantoche
70|FRA|70230|28415|Thiénans
70|FRA|70150|28416|Étuz
70|FRA|70100|28417|Bouhans-et-Feurg
70|FRA|70400|28418|Brevilliers
70|FRA|70180|28419|Membrey
70|FRA|70180|28420|Vereux
70|FRA|70130|28421|Fresne-Saint-Mamès
70|FRA|70120|28422|Confracourt
70|FRA|70600|28423|Vars
70|FRA|70000|28424|Échenoz-la-Méline
70|FRA|70140|28425|La Résie-Saint-Martin
70|FRA|70400|28426|Échavanne
70|FRA|70130|28427|Bâties
70|FRA|70000|28428|Andelarrot
70|FRA|70130|28429|Motey-sur-Saône
70|FRA|70190|28430|Villers-Pater
70|FRA|70110|28431|Georfans
70|FRA|70100|28432|Noiron
70|FRA|70700|28433|Frasne-le-Château
70|FRA|70120|28434|Oigney
70|FRA|70000|28435|Velleguindry-et-Levrecey
70|FRA|70150|28436|Courcuire
70|FRA|70190|28437|Authoison
70|FRA|70500|28438|Cendrecourt
70|FRA|70310|28439|La Montagne
70|FRA|70250|28440|Ronchamp
70|FRA|70100|28441|Attricourt
70|FRA|70130|28442|Ray-sur-Saône
70|FRA|70240|28443|Vilory
70|FRA|70700|28444|Bucey-lès-Gy
70|FRA|70500|28445|Buffignécourt
70|FRA|70300|28446|Velorcey
70|FRA|70150|28447|Avrigney-Virey
70|FRA|70100|28448|Germigney
70|FRA|70800|28449|Bourguignon-lès-Conflans
70|FRA|70700|28450|Gézier-et-Fontenelay
70|FRA|70160|28451|Menoux
70|FRA|70230|28452|Cenans
70|FRA|70800|28453|La Pisseure
70|FRA|70700|28454|Igny
70|FRA|70700|28455|La Chapelle-Saint-Quillain
70|FRA|70300|28456|Magnivray
70|FRA|70500|28457|Chauvirey-le-Vieil
70|FRA|70240|28458|Saulx
70|FRA|70200|28459|Roye
70|FRA|70190|28460|Trésilley
70|FRA|70300|28461|Visoncourt
70|FRA|70200|28462|Vy-lès-Lure
70|FRA|70700|28463|Velloreille-lès-Choye
70|FRA|70200|28464|Palante
70|FRA|70800|28465|Magnoncourt
70|FRA|70230|28466|Dampierre-sur-Linotte
70|FRA|70000|28467|Vallerois-le-Bois
70|FRA|70120|28468|Lavoncourt
70|FRA|70300|28469|Betoncourt-lès-Brotte
70|FRA|70000|28470|La Demie
70|FRA|70200|28471|Linexert
70|FRA|70600|28472|Percey-le-Grand
70|FRA|70190|28473|Buthiers
70|FRA|70000|28474|Clans
70|FRA|70360|28475|Pontcey
70|FRA|70180|28476|Montot
70|FRA|70130|28477|Vanne
70|FRA|70200|28478|Magny-Jobert
70|FRA|70300|28479|Breuches
70|FRA|70200|28480|La Vergenne
70|FRA|70400|28481|Granges-la-Ville
70|FRA|70210|28482|Melincourt
70|FRA|70700|28483|Oiselay-et-Grachaux
70|FRA|70110|28484|Marast
70|FRA|70500|28485|Vougécourt
70|FRA|70500|28486|Rosières-sur-Mance
70|FRA|70310|28487|La Longine
70|FRA|70500|28488|Cemboing
70|FRA|70100|28489|Onay
70|FRA|70280|28490|Saint-Bresson
70|FRA|70700|28491|Autoreille
70|FRA|70400|28492|Luzé
70|FRA|70140|28493|Chaumercenne
70|FRA|70300|28494|La Corbière
70|FRA|70000|28495|Colombier
70|FRA|70400|28496|Coisevaux
70|FRA|70210|28497|Girefontaine
70|FRA|70500|28498|Ranzevelle
70|FRA|70210|28499|Dampvalley-Saint-Pancras
70|FRA|70440|28500|Haut-du-Them-Château-Lambert
70|FRA|70400|28501|Échenans-sous-Mont-Vaudois
70|FRA|70210|28502|Mailleroncourt-Saint-Pancras
70|FRA|70140|28503|Bresilley
70|FRA|70110|28504|Mélecey
70|FRA|70400|28505|Mandrevillars
70|FRA|70500|28506|Ouge
70|FRA|70800|28507|Hautevelle
70|FRA|70000|28508|Flagy
70|FRA|70140|28509|Chancey
70|FRA|70800|28510|Briaucourt
70|FRA|70130|28511|Savoyeux
70|FRA|70210|28512|Anchenoncourt-et-Chazel
70|FRA|70170|28513|Chaux-lès-Port
70|FRA|70000|28514|Coulevon
70|FRA|70160|28515|Senoncourt
70|FRA|70500|28516|Jonvelle
70|FRA|70400|28517|Errevet
70|FRA|70700|28518|Velleclaire
70|FRA|70300|28519|Brotte-lès-Luxeuil
70|FRA|70210|28520|Vauvillers
70|FRA|70210|28521|Hurecourt
70|FRA|70210|28522|Selles
70|FRA|70100|28523|Auvet-et-la-Chapelotte
70|FRA|70400|28524|Courmont
70|FRA|70110|28525|Villers-la-Ville
70|FRA|70200|28526|Vouhenans
70|FRA|70240|28527|Creveney
70|FRA|70000|28528|Vesoul
70|FRA|70270|28529|Ternuay-Melay-et-Saint-Hilaire
70|FRA|70800|28530|Bouligney
70|FRA|70200|28531|Malbouhans
70|FRA|70230|28532|Roche-sur-Linotte-et-Sorans-les-Cordiers
70|FRA|70190|28533|Fondremand
70|FRA|70230|28534|Montbozon
70|FRA|70240|28535|Mailleroncourt-Charette
70|FRA|70000|28536|Échenoz-le-Sec
70|FRA|70120|28537|Renaucourt
70|FRA|70190|28538|Boult
70|FRA|70200|28539|La Côte
70|FRA|70700|28540|Charcenne
70|FRA|70000|28541|Comberjon
70|FRA|70600|28542|Champlitte
70|FRA|70310|28543|Faucogney-et-la-Mer
70|FRA|70300|28544|Froideconche
70|FRA|70240|28545|Châtenois
70|FRA|70600|28546|Oyrières
70|FRA|70500|28547|Tartécourt
70|FRA|70000|28548|Boursières
70|FRA|70500|28549|Montureux-lès-Baulay
70|FRA|70210|28550|La Basse-Vaivre
70|FRA|70200|28551|Lomont
70|FRA|70150|28552|Marnay
70|FRA|70600|28553|Argillières
70|FRA|70500|28554|Aisey-et-Richecourt
70|FRA|70800|28555|Conflans-sur-Lanterne
70|FRA|70160|28556|Purgerot
70|FRA|70400|28557|Saulnot
70|FRA|70700|28558|Angirey
70|FRA|70140|28559|Sauvigney-lès-Pesmes
70|FRA|70240|28560|Liévans
70|FRA|70190|28561|Vandelans
70|FRA|70360|28562|Scey-sur-Saône-et-Saint-Albin
70|FRA|70140|28563|Bard-lès-Pesmes
70|FRA|70130|28564|Noidans-le-Ferroux
70|FRA|70160|28565|Cubry-lès-Faverney
70|FRA|70190|28566|Quenoche
70|FRA|70120|28567|Bourguignon-lès-Morey
70|FRA|70190|28568|Bourguignon-lès-la-Charité
70|FRA|70120|28569|La Quarte
70|FRA|70190|28570|Cirey
70|FRA|70140|28571|Valay
70|FRA|70700|28572|Vaux-le-Moncelot
70|FRA|70120|28573|La Rochelle
70|FRA|70000|28574|Colombe-lès-Vesoul
70|FRA|70600|28575|Larret
70|FRA|70500|28576|Bougey
70|FRA|70500|28577|Chauvirey-le-Châtel
70|FRA|70300|28578|Meurcourt
70|FRA|70160|28579|Équevilley
70|FRA|70240|28580|Genevrey
70|FRA|70300|28581|La Chapelle-lès-Luxeuil
70|FRA|70240|28582|La Creuse
70|FRA|70200|28583|Bouhans-lès-Lure
70|FRA|70150|28584|Bay
70|FRA|70130|28585|Vezet
70|FRA|70110|28586|Courchaton
70|FRA|70310|28587|Beulotte-Saint-Laurent
70|FRA|70400|28588|Granges-le-Bourg
70|FRA|70700|28589|Choye
70|FRA|70000|28590|Andelarre
70|FRA|70240|28591|Pomoy
70|FRA|70270|28592|Saint-Barthélemy
70|FRA|70120|28593|Fleurey-lès-Lavoncourt
70|FRA|70140|28594|Motey-Besuche
70|FRA|70200|28595|Rignovelle
70|FRA|70240|28596|Velleminfroy
70|FRA|70360|28597|La Neuvelle-lès-Scey
70|FRA|70500|28598|Vitrey-sur-Mance
70|FRA|70800|28599|Dampierre-lès-Conflans
70|FRA|70200|28600|Saint-Germain
70|FRA|70170|28601|Bougnon
70|FRA|70110|28602|Borey
70|FRA|70160|28603|Faverney
70|FRA|70000|28604|Navenne
70|FRA|70000|28605|Baignes
70|FRA|70600|28606|Courtesoult-et-Gatey
70|FRA|70110|28607|Aillevans
70|FRA|70000|28608|Vaivre-et-Montoille
70|FRA|70000|28609|Auxon
70|FRA|70200|28610|Amblans-et-Velotte
70|FRA|70000|28611|Villeparois
70|FRA|70100|28612|Chargey-lès-Gray
70|FRA|70160|28613|Le Val-Saint-Éloi
70|FRA|70500|28614|Montcourt
70|FRA|70000|28615|Quincey
70|FRA|70160|28616|Breurey-lès-Faverney
70|FRA|70170|28617|Vauchoux
70|FRA|70200|28618|Andornay
70|FRA|70280|28619|Amage
70|FRA|70120|28620|Grandecourt
70|FRA|70180|28621|Brotte-lès-Ray
70|FRA|70230|28622|Loulans-Verchamp
70|FRA|70700|28623|Sainte-Reine
70|FRA|70210|28624|Pont-du-Bois
70|FRA|70110|28625|Vellechevreux-et-Courbenans
70|FRA|70700|28626|Gy
70|FRA|70230|28627|Besnans
70|FRA|70230|28628|Ormenans
70|FRA|70400|28629|Chavanne
70|FRA|70400|28630|Vyans-le-Val
70|FRA|70100|28631|Nantilly
70|FRA|70190|28632|Montarlot-lès-Rioz
70|FRA|70190|28633|La Malachère
70|FRA|70180|28634|Achey
70|FRA|70140|28635|Lieucourt
70|FRA|70120|28636|Mont-Saint-Léger
70|FRA|70400|28637|Mignavillers
70|FRA|70150|28638|Sornay
70|FRA|70310|28639|La Proiselière-et-Langle
70|FRA|70130|28640|La Vernotte
70|FRA|70160|28641|Amance
70|FRA|70190|28642|Perrouse
70|FRA|70800|28643|Fontaine-lès-Luxeuil
70|FRA|70600|28644|Fouvent-Saint-Andoche
70|FRA|70160|28645|Saint-Rémy
70|FRA|70120|28646|Villers-Vaudey
70|FRA|70130|28647|Le Pont-de-Planches
70|FRA|70310|28648|La Voivre
70|FRA|70230|28649|Larians-et-Munans
70|FRA|70300|28650|Ailloncourt
70|FRA|70170|28651|Amoncourt
70|FRA|70200|28652|Quers
70|FRA|70160|28653|Baulay
70|FRA|70210|28654|Polaincourt-et-Clairefontaine
70|FRA|70400|28655|Châlonvillars
70|FRA|70130|28656|Seveux
70|FRA|70120|28657|Lavigney
70|FRA|70170|28658|Villers-sur-Port
70|FRA|70100|28659|Cresancey
70|FRA|70000|28660|Vellefaux
70|FRA|70360|28661|Ovanches
70|FRA|70180|28662|Vaite
70|FRA|70100|28663|Saint-Loup-Nantouard
70|FRA|70130|28664|Saint-Gand
70|FRA|70600|28665|Pierrecourt
70|FRA|70150|28666|Beaumotte-lès-Pin
70|FRA|70400|28667|Couthenans
70|FRA|70110|28668|Villersexel
70|FRA|70110|28669|Grammont
70|FRA|70170|28670|Grattery
70|FRA|70150|28671|Bonboillon
70|FRA|70230|28672|Cognières
70|FRA|70000|28673|Noroy-le-Bourg
70|FRA|70300|28674|Baudoncourt
70|FRA|70110|28675|Athesans-Étroitefontaine
70|FRA|70300|28676|Éhuns
70|FRA|70000|28677|Neurey-lès-la-Demie
70|FRA|70120|28678|Preigney
70|FRA|70120|28679|Cornot
70|FRA|70300|28680|Luxeuil-les-Bains
70|FRA|70120|28681|Melin
70|FRA|70500|28682|Saint-Marcel
70|FRA|70150|28683|Tromarey
70|FRA|70400|28684|Chagey
70|FRA|70000|28685|Mailley-et-Chazelot
70|FRA|70110|28686|Autrey-lès-Cerre
70|FRA|70200|28687|Lyoffans
70|FRA|70000|28688|Pusey
70|FRA|70100|28689|Gray
70|FRA|70360|28690|Ferrières-lès-Scey
70|FRA|70190|28691|Cordonnet
70|FRA|70130|28692|Greucourt
70|FRA|70100|28693|Autrey-lès-Gray
70|FRA|70360|28694|Traves
70|FRA|70700|28695|Villefrancon
70|FRA|70140|28696|Chevigney
70|FRA|70700|28697|Bonnevent-Velloreille
70|FRA|70500|28698|Villars-le-Pautel
70|FRA|70110|28699|Villafans
70|FRA|70190|28700|Bussières
70|FRA|70180|28701|Denèvre
70|FRA|70100|28702|Battrans
70|FRA|70100|28703|Esmoulins
70|FRA|70310|28704|Corravillers
70|FRA|70600|28705|Écuelle
70|FRA|70500|28706|Betoncourt-sur-Mance
70|FRA|70140|28707|Vadans
70|FRA|70000|28708|Rosey
70|FRA|70310|28709|La Rosière
70|FRA|70500|28710|Corre
70|FRA|70500|28711|Bourbévelle
70|FRA|70800|28712|Plainemont
70|FRA|70280|28713|Raddon-et-Chapendu
70|FRA|70110|28714|Longevelle
70|FRA|70360|28715|Chantes
70|FRA|70200|28716|Dambenoît-lès-Colombe
70|FRA|70300|28717|Sainte-Marie-en-Chaux
70|FRA|70800|28718|Jasney
70|FRA|70310|28719|Sainte-Marie-en-Chanois
70|FRA|70400|28720|Chenebier
70|FRA|70500|28721|Ormoy
70|FRA|70400|28722|Verlans
70|FRA|70500|28723|Magny-lès-Jussey
70|FRA|70400|28724|Héricourt
70|FRA|70190|28725|Aulx-lès-Cromary
70|FRA|70400|28726|Tavey
70|FRA|70110|28727|Senargent-Mignafans
70|FRA|70180|28728|Volon
70|FRA|70210|28729|Ambiévillers
70|FRA|70230|28730|Fontenois-lès-Montbozon
70|FRA|70400|28731|Trémoins
70|FRA|70130|28732|Fretigney-et-Velloreille
70|FRA|70270|28733|Belmont
70|FRA|70500|28734|Blondefontaine
70|FRA|70160|28735|Fouchécourt
70|FRA|70150|28736|Cult
70|FRA|70300|28737|Villers-lès-Luxeuil
70|FRA|70300|28738|Abelcourt
70|FRA|70310|28739|Esmoulières
70|FRA|70200|28740|Froideterre
70|FRA|70290|28741|Champagney
70|FRA|70200|28742|Magny-Danigon
70|FRA|70210|28743|Passavant-la-Rochère
70|FRA|70200|28744|Moffans-et-Vacheresse
70|FRA|70500|28745|Montigny-lès-Cherlieu
70|FRA|70120|28746|Semmadon
70|FRA|70280|28747|Breuchotte
70|FRA|70160|28748|Contréglise
70|FRA|70170|28749|Port-sur-Saône
70|FRA|70800|28750|Bassigney
70|FRA|70150|28751|Pin
70|FRA|70210|28752|Montdoré
70|FRA|70000|28753|Pusy-et-Épenoux
70|FRA|70200|28754|Lantenot
70|FRA|70800|28755|Francalmont
70|FRA|70120|28756|La Roche-Morey
70|FRA|70200|28757|Le Val-de-Gouhenans
70|FRA|70230|28758|Thieffrans
70|FRA|70290|28759|Belfahy
70|FRA|70200|28760|Frotey-lès-Lure
70|FRA|70140|28761|Broye-Aubigney-Montseugny
70|FRA|70190|28762|Ruhans
70|FRA|70500|28763|Raincourt
70|FRA|70190|28764|Pennesières
70|FRA|70440|28765|Miellin
70|FRA|70100|28766|Poyans
70|FRA|70280|28767|La Bruyère
70|FRA|70000|28768|Chariez
70|FRA|70270|28769|Belonchamp
70|FRA|70120|28770|Tincey-et-Pontrebeau
70|FRA|70400|28771|Crevans-et-la-Chapelle-lès-Granges
70|FRA|70190|28772|Chaux-la-Lotière
70|FRA|70290|28773|Plancher-les-Mines
70|FRA|70110|28774|Beveuge
70|FRA|70320|28775|Aillevillers-et-Lyaumont
70|FRA|70800|28776|Anjeux
70|FRA|70110|28777|Oppenans
70|FRA|70110|28778|Saint-Ferjeux
70|FRA|70120|28779|Malvillers
70|FRA|70230|28780|Chassey-lès-Montbozon
70|FRA|70120|28781|Molay
70|FRA|70140|28782|Malans
70|FRA|70190|28783|Grandvelle-et-le-Perrenot
70|FRA|70100|28784|Velesmes-Échevanne
70|FRA|70240|28785|Varogne
70|FRA|70240|28786|Vellefrie
70|FRA|70800|28787|Fleurey-lès-Saint-Loup
70|FRA|70700|28788|Montboillon
70|FRA|70500|28789|Gevigney-et-Mercey
70|FRA|70240|28790|Genevreuille
70|FRA|70360|28791|Chemilly
70|FRA|70320|28792|La Vaivre
70|FRA|70110|28793|Saint-Sulpice
70|FRA|70500|28794|Vernois-sur-Mance
70|FRA|70320|28795|Corbenay
70|FRA|70270|28796|Montessaux
70|FRA|70800|28797|Saint-Loup-sur-Semouse
70|FRA|70100|28798|Apremont
70|FRA|70170|28799|Provenchère
70|FRA|70200|28800|Arpenans
70|FRA|70400|28801|Champey
70|FRA|70100|28802|Gray-la-Ville
70|FRA|70360|28803|Rupt-sur-Saône
70|FRA|70190|28804|Neuvelle-lès-Cromary
70|FRA|70100|28805|Velet
70|FRA|70190|28806|Voray-sur-l'Ognon
70|FRA|70240|28807|Calmoutier
70|FRA|70100|28808|Champvans
70|FRA|70360|28809|Aroz
70|FRA|70100|28810|Essertenne-et-Cecey
70|FRA|70110|28811|Pont-sur-l'Ognon
70|FRA|70190|28812|Villers-Bouton
70|FRA|70230|28813|Vy-lès-Filain
70|FRA|70100|28814|Venère
70|FRA|70130|28815|Mercey-sur-Saône
70|FRA|70150|28816|Vregille
70|FRA|70110|28817|Gouhenans
70|FRA|70150|28818|Brussey
70|FRA|70180|28819|Roche-et-Raucourt
70|FRA|70150|28820|Hugier
70|FRA|70120|28821|Vy-lès-Rupt
70|FRA|70700|28822|Vellefrey-et-Vellefrange
70|FRA|70190|28823|Boulot
70|FRA|70190|28824|Recologne-lès-Rioz
70|FRA|70200|28825|Faymont
70|FRA|70100|28826|Broye-les-Loups-et-Verfontaine
70|FRA|70130|28827|Ferrières-lès-Ray
70|FRA|70230|28828|Maussans
70|FRA|70130|28829|Neuvelle-lès-la-Charité
70|FRA|70190|28830|Lieffrans
70|FRA|70110|28831|Fallon
70|FRA|70500|28832|Bousseraucourt
70|FRA|70160|28833|La Villedieu-en-Fontenette
70|FRA|70190|28834|Sorans-lès-Breurey
70|FRA|70120|28835|Cintrey
70|FRA|70440|28836|Servance
70|FRA|70000|28837|Vallerois-Lorioz
70|FRA|70140|28838|Pesmes
70|FRA|70270|28839|Mélisey
70|FRA|70190|28840|Hyet
70|FRA|70190|28841|Maizières
70|FRA|70360|28842|Chassey-lès-Scey
